signedChangeRate,changeRate,candleDateTimeKst,candleDateTime,openingPrice,prevClosingPrice,candleAccTradeVolume,tradePrice,lowPrice,timestamp,highPrice,change,changePrice,candleAccTradePrice,signedChangePrice,code
-0.003262052,0.003262052,2020-07-13T09:00:00+09:00,2020-07-13T00:00:00+00:00,11036000,11036000,2605.403482,11000000,10908000,1.59E+12,11063000,FALL,36000,28708587699,-36000,CRIX.UPBIT.KRW-BTC
0.007210003,0.007210003,2020-07-12T09:00:00+09:00,2020-07-12T00:00:00+00:00,10968000,10957000,1317.605221,11036000,10915000,1.59E+12,11061000,RISE,79000,14475567008,79000,CRIX.UPBIT.KRW-BTC
-0.007787739,0.007787739,2020-07-11T09:00:00+09:00,2020-07-11T00:00:00+00:00,11039000,11043000,1039.648489,10957000,10910000,1.59E+12,11044000,FALL,86000,11412149191,-86000,CRIX.UPBIT.KRW-BTC
0.007481069,0.007481069,2020-07-10T09:00:00+09:00,2020-07-10T00:00:00+00:00,10961000,10961000,2044.037311,11043000,10880000,1.59E+12,11062000,RISE,82000,22365040790,82000,CRIX.UPBIT.KRW-BTC
-0.015891543,0.015891543,2020-07-09T09:00:00+09:00,2020-07-09T00:00:00+00:00,11135000,11138000,2625.432216,10961000,10906000,1.59E+12,11149000,FALL,177000,29019864173,-177000,CRIX.UPBIT.KRW-BTC
0.013651256,0.013651256,2020-07-08T09:00:00+09:00,2020-07-08T00:00:00+00:00,10988000,10988000,3274.769819,11138000,10968000,1.59E+12,11208000,RISE,150000,36222534301,150000,CRIX.UPBIT.KRW-BTC
-0.006958879,0.006958879,2020-07-07T09:00:00+09:00,2020-07-07T00:00:00+00:00,11065000,11065000,1828.517133,10988000,10952000,1.59E+12,11097000,FALL,77000,20112615096,-77000,CRIX.UPBIT.KRW-BTC
0.021604653,0.021604653,2020-07-06T09:00:00+09:00,2020-07-06T00:00:00+00:00,10831000,10831000,2834.356263,11065000,10796000,1.59E+12,11102000,RISE,234000,31078720053,234000,CRIX.UPBIT.KRW-BTC
-0.004869533,0.004869533,2020-07-05T09:00:00+09:00,2020-07-05T00:00:00+00:00,10883000,10884000,1232.809558,10831000,10700000,1.59E+12,10900000,FALL,53000,13334433839,-53000,CRIX.UPBIT.KRW-BTC
0.004336994,0.004336994,2020-07-04T09:00:00+09:00,2020-07-04T00:00:00+00:00,10845000,10837000,1102.13769,10884000,10814000,1.59E+12,10960000,RISE,47000,11972124980,47000,CRIX.UPBIT.KRW-BTC
-0.004684056,0.004684056,2020-07-03T09:00:00+09:00,2020-07-03T00:00:00+00:00,10888000,10888000,1446.240884,10837000,10821000,1.59E+12,10920000,FALL,51000,15727116469,-51000,CRIX.UPBIT.KRW-BTC
-0.014749796,0.014749796,2020-07-02T09:00:00+09:00,2020-07-02T00:00:00+00:00,11041000,11051000,2255.067306,10888000,10772000,1.59E+12,11077000,FALL,163000,24728362590,-163000,CRIX.UPBIT.KRW-BTC
0.013574246,0.013574246,2020-07-01T09:00:00+09:00,2020-07-01T00:00:00+00:00,10903000,10903000,1746.779919,11051000,10887000,1.59E+12,11111000,RISE,148000,19167980240,148000,CRIX.UPBIT.KRW-BTC
-0.006288735,0.006288735,2020-06-30T09:00:00+09:00,2020-06-30T00:00:00+00:00,10980000,10972000,1491.98629,10903000,10882000,1.59E+12,11004000,FALL,69000,16317539320,-69000,CRIX.UPBIT.KRW-BTC
0.000182315,0.000182315,2020-06-29T09:00:00+09:00,2020-06-29T00:00:00+00:00,10970000,10970000,1945.523093,10972000,10814000,1.59E+12,11033000,RISE,2000,21264996335,2000,CRIX.UPBIT.KRW-BTC
0.005223128,0.005223128,2020-06-28T09:00:00+09:00,2020-06-28T00:00:00+00:00,10913000,10913000,2015.602425,10970000,10756000,1.59E+12,11163000,RISE,57000,21976597778,57000,CRIX.UPBIT.KRW-BTC
-0.011951109,0.011951109,2020-06-27T09:00:00+09:00,2020-06-27T00:00:00+00:00,11045000,11045000,1712.146247,10913000,10791000,1.59E+12,11051000,FALL,132000,18748578164,-132000,CRIX.UPBIT.KRW-BTC
-0.009150444,0.009150444,2020-06-26T09:00:00+09:00,2020-06-26T00:00:00+00:00,11151000,11147000,2087.941295,11045000,10901000,1.59E+12,11185000,FALL,102000,23059816065,-102000,CRIX.UPBIT.KRW-BTC
-0.007656014,0.007656014,2020-06-25T09:00:00+09:00,2020-06-25T00:00:00+00:00,11232000,11233000,2709.109893,11147000,10842000,1.59E+12,11232000,FALL,86000,29988117922,-86000,CRIX.UPBIT.KRW-BTC
-0.023981232,0.023981232,2020-06-24T09:00:00+09:00,2020-06-24T00:00:00+00:00,11506000,11509000,3231.001307,11233000,11110000,1.59E+12,11553000,FALL,276000,36619784579,-276000,CRIX.UPBIT.KRW-BTC
-0.007245752,0.007245752,2020-06-23T09:00:00+09:00,2020-06-23T00:00:00+00:00,11593000,11593000,2329.403946,11509000,11488000,1.59E+12,11649000,FALL,84000,26891343458,-84000,CRIX.UPBIT.KRW-BTC
0.031589251,0.031589251,2020-06-22T09:00:00+09:00,2020-06-22T00:00:00+00:00,11235000,11238000,2696.344505,11593000,11232000,1.59E+12,11675000,RISE,355000,30791755248,355000,CRIX.UPBIT.KRW-BTC
-0.007682119,0.007682119,2020-06-21T09:00:00+09:00,2020-06-21T00:00:00+00:00,11317000,11325000,909.5552699,11238000,11225000,1.59E+12,11355000,FALL,87000,10272158821,-87000,CRIX.UPBIT.KRW-BTC
0.003455609,0.003455609,2020-06-20T09:00:00+09:00,2020-06-20T00:00:00+00:00,11285000,11286000,1263.7329,11325000,11155000,1.59E+12,11351000,RISE,39000,14231412199,39000,CRIX.UPBIT.KRW-BTC
-0.004849661,0.004849661,2020-06-19T09:00:00+09:00,2020-06-19T00:00:00+00:00,11341000,11341000,2389.517785,11286000,11150000,1.59E+12,11382000,FALL,55000,26946529629,-55000,CRIX.UPBIT.KRW-BTC
-0.00839381,0.00839381,2020-06-18T09:00:00+09:00,2020-06-18T00:00:00+00:00,11437000,11437000,2323.411973,11341000,11224000,1.59E+12,11445000,FALL,96000,26381811752,-96000,CRIX.UPBIT.KRW-BTC
-0.001397014,0.001397014,2020-06-17T09:00:00+09:00,2020-06-17T00:00:00+00:00,11453000,11453000,2739.255456,11437000,11320000,1.59E+12,11517000,FALL,16000,31238353648,-16000,CRIX.UPBIT.KRW-BTC
0.009430636,0.009430636,2020-06-16T09:00:00+09:00,2020-06-16T00:00:00+00:00,11339000,11346000,3026.568243,11453000,11267000,1.59E+12,11492000,RISE,107000,34502891644,107000,CRIX.UPBIT.KRW-BTC
0.008892051,0.008892051,2020-06-15T09:00:00+09:00,2020-06-15T00:00:00+00:00,11246000,11246000,4693.793931,11346000,10770000,1.59E+12,11415000,RISE,100000,52014354737,100000,CRIX.UPBIT.KRW-BTC
-0.012469266,0.012469266,2020-06-14T09:00:00+09:00,2020-06-14T00:00:00+00:00,11382000,11388000,1408.073502,11246000,11156000,1.59E+12,11395000,FALL,142000,15908809806,-142000,CRIX.UPBIT.KRW-BTC
0.000702988,0.000702988,2020-06-13T09:00:00+09:00,2020-06-13T00:00:00+00:00,11374000,11380000,1212.950409,11388000,11272000,1.59E+12,11406000,RISE,8000,13771682146,8000,CRIX.UPBIT.KRW-BTC
0.026149684,0.026149684,2020-06-12T09:00:00+09:00,2020-06-12T00:00:00+00:00,11090000,11090000,2651.81738,11380000,11062000,1.59E+12,11449000,RISE,290000,30023306035,290000,CRIX.UPBIT.KRW-BTC
-0.055124819,0.055124819,2020-06-11T09:00:00+09:00,2020-06-11T00:00:00+00:00,11732000,11737000,4545.215074,11090000,11058000,1.59E+12,11799000,FALL,647000,52048827003,-647000,CRIX.UPBIT.KRW-BTC
0.004192334,0.004192334,2020-06-10T09:00:00+09:00,2020-06-10T00:00:00+00:00,11688000,11688000,2283.585579,11737000,11590000,1.59E+12,11847000,RISE,49000,26666609379,49000,CRIX.UPBIT.KRW-BTC
-0.000171086,0.000171086,2020-06-09T09:00:00+09:00,2020-06-09T00:00:00+00:00,11690000,11690000,2610.124787,11688000,11550000,1.59E+12,11777000,FALL,2000,30362395604,-2000,CRIX.UPBIT.KRW-BTC
0.000256696,0.000256696,2020-06-08T09:00:00+09:00,2020-06-08T00:00:00+00:00,11680000,11687000,1728.382889,11690000,11560000,1.59E+12,11719000,RISE,3000,20145057135,3000,CRIX.UPBIT.KRW-BTC
0.003951551,0.003951551,2020-06-07T09:00:00+09:00,2020-06-07T00:00:00+00:00,11641000,11641000,2655.73232,11687000,11373000,1.59E+12,11786000,RISE,46000,30687558396,46000,CRIX.UPBIT.KRW-BTC
0.003794085,0.003794085,2020-06-06T09:00:00+09:00,2020-06-06T00:00:00+00:00,11601000,11597000,1459.868073,11641000,11512000,1.59E+12,11699000,RISE,44000,16923944615,44000,CRIX.UPBIT.KRW-BTC
-0.015868975,0.015868975,2020-06-05T09:00:00+09:00,2020-06-05T00:00:00+00:00,11785000,11784000,2593.825824,11597000,11561000,1.59E+12,11855000,FALL,187000,30417222203,-187000,CRIX.UPBIT.KRW-BTC
0.010721331,0.010721331,2020-06-04T09:00:00+09:00,2020-06-04T00:00:00+00:00,11659000,11659000,4182.022952,11784000,11470000,1.59E+12,11865000,RISE,125000,48833048011,125000,CRIX.UPBIT.KRW-BTC
0.011111111,0.011111111,2020-06-03T09:00:00+09:00,2020-06-03T00:00:00+00:00,11520000,11520000,3039.986053,11648000,11401000,1.59E+12,11661000,RISE,128000,35062388672,128000,CRIX.UPBIT.KRW-BTC
-0.048877147,0.048877147,2020-06-02T09:00:00+09:00,2020-06-02T00:00:00+00:00,12111000,12112000,8745.473285,11520000,11301000,1.59E+12,12173000,FALL,592000,1.03E+11,-592000,CRIX.UPBIT.KRW-BTC
0.059482155,0.059482155,2020-06-01T09:00:00+09:00,2020-06-01T00:00:00+00:00,11432000,11432000,6160.915576,12112000,11402000,1.59E+12,12230000,RISE,680000,72340680826,680000,CRIX.UPBIT.KRW-BTC
-0.012865901,0.012865901,2020-05-31T09:00:00+09:00,2020-05-31T00:00:00+00:00,11583000,11581000,2525.313461,11432000,11363000,1.59E+12,11585000,FALL,149000,28986252422,-149000,CRIX.UPBIT.KRW-BTC
0.016055448,0.016055448,2020-05-30T09:00:00+09:00,2020-05-30T00:00:00+00:00,11397000,11398000,3047.33667,11581000,11303000,1.59E+12,11603000,RISE,183000,34962042869,183000,CRIX.UPBIT.KRW-BTC
-0.015631747,0.015631747,2020-05-29T09:00:00+09:00,2020-05-29T00:00:00+00:00,11579000,11579000,2986.579176,11398000,11276000,1.59E+12,11603000,FALL,181000,34168970856,-181000,CRIX.UPBIT.KRW-BTC
0.037265968,0.037265968,2020-05-28T09:00:00+09:00,2020-05-28T00:00:00+00:00,11151000,11163000,4438.473141,11579000,11104000,1.59E+12,11600000,RISE,416000,50285107803,416000,CRIX.UPBIT.KRW-BTC
0.040451114,0.040451114,2020-05-27T09:00:00+09:00,2020-05-27T00:00:00+00:00,10724000,10729000,4433.783301,11163000,10722000,1.59E+12,11187000,RISE,434000,48719227591,434000,CRIX.UPBIT.KRW-BTC
-0.00886836,0.00886836,2020-05-26T09:00:00+09:00,2020-05-26T00:00:00+00:00,10821000,10825000,3154.589746,10729000,10611000,1.59E+12,10929000,FALL,96000,34017141091,-96000,CRIX.UPBIT.KRW-BTC
0.015097524,0.015097524,2020-05-25T09:00:00+09:00,2020-05-25T00:00:00+00:00,10663000,10664000,4299.982282,10825000,10507000,1.59E+12,10886000,RISE,161000,45994606185,161000,CRIX.UPBIT.KRW-BTC
-0.042728905,0.042728905,2020-05-24T09:00:00+09:00,2020-05-24T00:00:00+00:00,11140000,11140000,3564.633242,10664000,10630000,1.59E+12,11249000,FALL,476000,39202816223,-476000,CRIX.UPBIT.KRW-BTC
0.002068904,0.002068904,2020-05-23T09:00:00+09:00,2020-05-23T00:00:00+00:00,11117000,11117000,2106.463909,11140000,11048000,1.59E+12,11299000,RISE,23000,23533380574,23000,CRIX.UPBIT.KRW-BTC
0.002525025,0.002525025,2020-05-22T09:00:00+09:00,2020-05-22T00:00:00+00:00,11089000,11089000,4239.65574,11117000,10900000,1.59E+12,11242000,RISE,28000,46992384425,28000,CRIX.UPBIT.KRW-BTC
-0.038414846,0.038414846,2020-05-21T09:00:00+09:00,2020-05-21T00:00:00+00:00,11533000,11532000,7323.045949,11089000,10798000,1.59E+12,11609000,FALL,443000,82011331059,-443000,CRIX.UPBIT.KRW-BTC
-0.016628294,0.016628294,2020-05-20T09:00:00+09:00,2020-05-20T00:00:00+00:00,11727000,11727000,5246.788728,11532000,11350000,1.59E+12,11800000,FALL,195000,60920389156,-195000,CRIX.UPBIT.KRW-BTC
0.001879539,0.001879539,2020-05-19T09:00:00+09:00,2020-05-19T00:00:00+00:00,11704000,11705000,6500.919618,11727000,11430000,1.59E+12,11833000,RISE,22000,75842909560,22000,CRIX.UPBIT.KRW-BTC
0.00740167,0.00740167,2020-05-18T09:00:00+09:00,2020-05-18T00:00:00+00:00,11619000,11619000,6557.54614,11705000,11380000,1.59E+12,11899000,RISE,86000,76636994385,86000,CRIX.UPBIT.KRW-BTC
0.025960265,0.025960265,2020-05-17T09:00:00+09:00,2020-05-17T00:00:00+00:00,11322000,11325000,5191.711773,11619000,11275000,1.59E+12,11831000,RISE,294000,60280951873,294000,CRIX.UPBIT.KRW-BTC
0.000972247,0.000972247,2020-05-16T09:00:00+09:00,2020-05-16T00:00:00+00:00,11314000,11314000,4514.140061,11325000,11175000,1.59E+12,11570000,RISE,11000,51370088940,11000,CRIX.UPBIT.KRW-BTC
-0.039232337,0.039232337,2020-05-15T09:00:00+09:00,2020-05-15T00:00:00+00:00,11777000,11776000,8174.219288,11314000,11229000,1.59E+12,11839000,FALL,462000,93931677154,-462000,CRIX.UPBIT.KRW-BTC
0.045083422,0.045083422,2020-05-14T09:00:00+09:00,2020-05-14T00:00:00+00:00,11265000,11268000,10116.56034,11776000,11215000,1.59E+12,11945000,RISE,508000,1.17E+11,508000,CRIX.UPBIT.KRW-BTC
0.055352627,0.055352627,2020-05-13T09:00:00+09:00,2020-05-13T00:00:00+00:00,10680000,10677000,5944.676232,11268000,10660000,1.59E+12,11347000,RISE,591000,65233296419,591000,CRIX.UPBIT.KRW-BTC
0.02191807,0.02191807,2020-05-12T09:00:00+09:00,2020-05-12T00:00:00+00:00,10441000,10448000,5819.876953,10677000,10400000,1.59E+12,10866000,RISE,229000,61999569614,229000,CRIX.UPBIT.KRW-BTC
-0.02089776,0.02089776,2020-05-11T09:00:00+09:00,2020-05-11T00:00:00+00:00,10672000,10671000,13828.24763,10448000,10121000,1.59E+12,11248000,FALL,223000,1.47E+11,-223000,CRIX.UPBIT.KRW-BTC
-0.076343807,0.076343807,2020-05-10T09:00:00+09:00,2020-05-10T00:00:00+00:00,11553000,11553000,14835.99642,10671000,10220000,1.59E+12,11600000,FALL,882000,1.58E+11,-882000,CRIX.UPBIT.KRW-BTC
-0.027859608,0.027859608,2020-05-09T09:00:00+09:00,2020-05-09T00:00:00+00:00,11881000,11881000,6605.953077,11550000,11477000,1.59E+12,11950000,FALL,331000,77216475461,-331000,CRIX.UPBIT.KRW-BTC
-0.009751625,0.009751625,2020-05-08T09:00:00+09:00,2020-05-08T00:00:00+00:00,11988000,11998000,7019.789316,11881000,11810000,1.59E+12,12163000,FALL,117000,84166531533,-117000,CRIX.UPBIT.KRW-BTC
0.064690745,0.064690745,2020-05-07T09:00:00+09:00,2020-05-07T00:00:00+00:00,11269000,11269000,10671.0467,11998000,11128000,1.59E+12,12062000,RISE,729000,1.24E+11,729000,CRIX.UPBIT.KRW-BTC
0.027068903,0.027068903,2020-05-06T09:00:00+09:00,2020-05-06T00:00:00+00:00,10967000,10972000,7257.032423,11269000,10879000,1.59E+12,11445000,RISE,297000,80958950442,297000,CRIX.UPBIT.KRW-BTC
0.01124424,0.01124424,2020-05-05T09:00:00+09:00,2020-05-05T00:00:00+00:00,10837000,10850000,5217.540696,10972000,10740000,1.59E+12,11020000,RISE,122000,56764303650,122000,CRIX.UPBIT.KRW-BTC
-0.003398549,0.003398549,2020-05-04T09:00:00+09:00,2020-05-04T00:00:00+00:00,10882000,10887000,6138.504059,10850000,10451000,1.59E+12,10955000,FALL,37000,65617970194,-37000,CRIX.UPBIT.KRW-BTC
0.000459474,0.000459474,2020-05-03T09:00:00+09:00,2020-05-03T00:00:00+00:00,10881000,10882000,5450.495956,10887000,10696000,1.59E+12,11125000,RISE,5000,59616651320,5000,CRIX.UPBIT.KRW-BTC
0.010117887,0.010117887,2020-05-02T09:00:00+09:00,2020-05-02T00:00:00+00:00,10773000,10773000,4199.29888,10882000,10640000,1.59E+12,10938000,RISE,109000,45342652581,109000,CRIX.UPBIT.KRW-BTC
0.028252362,0.028252362,2020-05-01T09:00:00+09:00,2020-05-01T00:00:00+00:00,10477000,10477000,7311.845012,10773000,10458000,1.59E+12,11049000,RISE,296000,78473555697,296000,CRIX.UPBIT.KRW-BTC
-0.005033238,0.005033238,2020-04-30T09:00:00+09:00,2020-04-30T00:00:00+00:00,10530000,10530000,18049.43051,10477000,10279000,1.59E+12,11435000,FALL,53000,1.95E+11,-53000,CRIX.UPBIT.KRW-BTC
0.119022317,0.119022317,2020-04-29T09:00:00+09:00,2020-04-29T00:00:00+00:00,9410000,9410000,11013.08165,10530000,9376000,1.59E+12,10681000,RISE,1120000,1.10E+11,1120000,CRIX.UPBIT.KRW-BTC
-0.008429926,0.008429926,2020-04-28T09:00:00+09:00,2020-04-28T00:00:00+00:00,9490000,9490000,3693.316967,9410000,9339000,1.59E+12,9497000,FALL,80000,34671169783,-80000,CRIX.UPBIT.KRW-BTC
0.012158703,0.012158703,2020-04-27T09:00:00+09:00,2020-04-27T00:00:00+00:00,9376000,9376000,4609.290722,9490000,9313000,1.59E+12,9495000,RISE,114000,43330227690,114000,CRIX.UPBIT.KRW-BTC
0.023134003,0.023134003,2020-04-26T09:00:00+09:00,2020-04-26T00:00:00+00:00,9155000,9164000,3784.446292,9376000,9149000,1.59E+12,9377000,RISE,212000,34981047553,212000,CRIX.UPBIT.KRW-BTC
0.007032967,0.007032967,2020-04-25T09:00:00+09:00,2020-04-25T00:00:00+00:00,9100000,9100000,3113.159265,9164000,9060000,1.59E+12,9280000,RISE,64000,28532180065,64000,CRIX.UPBIT.KRW-BTC
0.004747709,0.004747709,2020-04-24T09:00:00+09:00,2020-04-24T00:00:00+00:00,9052000,9057000,5226.530881,9100000,8985000,1.59E+12,9231000,RISE,43000,47706101913,43000,CRIX.UPBIT.KRW-BTC
0.048749421,0.048749421,2020-04-23T09:00:00+09:00,2020-04-23T00:00:00+00:00,8640000,8636000,7418.273815,9057000,8567000,1.59E+12,9167000,RISE,421000,65954842381,421000,CRIX.UPBIT.KRW-BTC
0.027239205,0.027239205,2020-04-22T09:00:00+09:00,2020-04-22T00:00:00+00:00,8407000,8407000,3244.891723,8636000,8384000,1.59E+12,8675000,RISE,229000,27659407696,229000,CRIX.UPBIT.KRW-BTC
0.002384643,0.002384643,2020-04-21T09:00:00+09:00,2020-04-21T00:00:00+00:00,8387000,8387000,3426.080475,8407000,8300000,1.59E+12,8498000,RISE,20000,28791068485,20000,CRIX.UPBIT.KRW-BTC
-0.031524249,0.031524249,2020-04-20T09:00:00+09:00,2020-04-20T00:00:00+00:00,8660000,8660000,4451.043868,8387000,8366000,1.59E+12,8720000,FALL,273000,38092530426,-273000,CRIX.UPBIT.KRW-BTC
-0.005968779,0.005968779,2020-04-19T09:00:00+09:00,2020-04-19T00:00:00+00:00,8712000,8712000,2777.532153,8660000,8546000,1.59E+12,8734000,FALL,52000,24012550572,-52000,CRIX.UPBIT.KRW-BTC
0.022655241,0.022655241,2020-04-18T09:00:00+09:00,2020-04-18T00:00:00+00:00,8519000,8519000,3336.683529,8712000,8510000,1.59E+12,8752000,RISE,193000,28862336552,193000,CRIX.UPBIT.KRW-BTC
-0.005022191,0.005022191,2020-04-17T09:00:00+09:00,2020-04-17T00:00:00+00:00,8557000,8562000,3897.449738,8519000,8480000,1.59E+12,8611000,FALL,43000,33310417690,-43000,CRIX.UPBIT.KRW-BTC
0.05599408,0.05599408,2020-04-16T09:00:00+09:00,2020-04-16T00:00:00+00:00,8107000,8108000,8091.89938,8562000,7929000,1.59E+12,8621000,RISE,454000,67629188062,454000,CRIX.UPBIT.KRW-BTC
-0.032227262,0.032227262,2020-04-15T09:00:00+09:00,2020-04-15T00:00:00+00:00,8375000,8378000,3098.61249,8108000,8089000,1.59E+12,8415000,FALL,270000,25649898511,-270000,CRIX.UPBIT.KRW-BTC
-0.000119346,0.000119346,2020-04-14T09:00:00+09:00,2020-04-14T00:00:00+00:00,8379000,8379000,3625.160885,8378000,8272000,1.59E+12,8456000,FALL,1000,30379576002,-1000,CRIX.UPBIT.KRW-BTC
-0.010743802,0.010743802,2020-04-13T09:00:00+09:00,2020-04-13T00:00:00+00:00,8464000,8470000,5377.636006,8379000,8162000,1.59E+12,8472000,FALL,91000,44627031066,-91000,CRIX.UPBIT.KRW-BTC
0.00082713,0.00082713,2020-04-12T09:00:00+09:00,2020-04-12T00:00:00+00:00,8463000,8463000,4191.06002,8470000,8341000,1.59E+12,8752000,RISE,7000,35752626298,7000,CRIX.UPBIT.KRW-BTC
0.005823627,0.005823627,2020-04-11T09:00:00+09:00,2020-04-11T00:00:00+00:00,8413000,8414000,2654.495237,8463000,8318000,1.59E+12,8535000,RISE,49000,22368574097,49000,CRIX.UPBIT.KRW-BTC
-0.044298046,0.044298046,2020-04-10T09:00:00+09:00,2020-04-10T00:00:00+00:00,8803000,8804000,6529.562152,8414000,8241000,1.59E+12,8825000,FALL,390000,55351728619,-390000,CRIX.UPBIT.KRW-BTC
-0.001927219,0.001927219,2020-04-09T09:00:00+09:00,2020-04-09T00:00:00+00:00,8821000,8821000,4206.924188,8804000,8648000,1.59E+12,8853000,FALL,17000,36987971407,-17000,CRIX.UPBIT.KRW-BTC
0.018591224,0.018591224,2020-04-08T09:00:00+09:00,2020-04-08T00:00:00+00:00,8652000,8660000,5003.681188,8821000,8621000,1.59E+12,8913000,RISE,161000,43997731887,161000,CRIX.UPBIT.KRW-BTC
-0.014340997,0.014340997,2020-04-07T09:00:00+09:00,2020-04-07T00:00:00+00:00,8777000,8786000,8498.132714,8660000,8544000,1.59E+12,8957000,FALL,126000,74538410402,-126000,CRIX.UPBIT.KRW-BTC
0.071724811,0.071724811,2020-04-06T09:00:00+09:00,2020-04-06T00:00:00+00:00,8198000,8198000,8571.071114,8786000,8183000,1.59E+12,8800000,RISE,588000,72706844880,588000,CRIX.UPBIT.KRW-BTC
-0.006182568,0.006182568,2020-04-05T09:00:00+09:00,2020-04-05T00:00:00+00:00,8248000,8249000,2884.409314,8198000,8100000,1.59E+12,8280000,FALL,51000,23644907829,-51000,CRIX.UPBIT.KRW-BTC
0.011402648,0.011402648,2020-04-04T09:00:00+09:00,2020-04-04T00:00:00+00:00,8149000,8156000,3955.733341,8249000,8100000,1.59E+12,8333000,RISE,93000,32433052095,93000,CRIX.UPBIT.KRW-BTC
-0.002202104,0.002202104,2020-04-03T09:00:00+09:00,2020-04-03T00:00:00+00:00,8160000,8174000,7822.877032,8156000,8041000,1.59E+12,8434000,FALL,18000,64473002956,-18000,CRIX.UPBIT.KRW-BTC
0.012385435,0.012385435,2020-04-02T09:00:00+09:00,2020-04-02T00:00:00+00:00,8065000,8074000,12240.95377,8174000,7989000,1.59E+12,8505000,RISE,100000,1.00E+11,100000,CRIX.UPBIT.KRW-BTC
0.035260931,0.035260931,2020-04-01T09:00:00+09:00,2020-04-01T00:00:00+00:00,7799000,7799000,6726.18023,8074000,7529000,1.59E+12,8096000,RISE,275000,52150557186,275000,CRIX.UPBIT.KRW-BTC
0.000128238,0.000128238,2020-03-31T09:00:00+09:00,2020-03-31T00:00:00+00:00,7794000,7798000,6667.69226,7799000,7735000,1.59E+12,7989000,RISE,1000,52283714553,1000,CRIX.UPBIT.KRW-BTC
0.080354669,0.080354669,2020-03-30T09:00:00+09:00,2020-03-30T00:00:00+00:00,7218000,7218000,9173.560851,7798000,7199000,1.59E+12,8014000,RISE,580000,70373556934,580000,CRIX.UPBIT.KRW-BTC
-0.057210031,0.057210031,2020-03-29T09:00:00+09:00,2020-03-29T00:00:00+00:00,7658000,7656000,4443.497879,7218000,7215000,1.59E+12,7679000,FALL,438000,33144434809,-438000,CRIX.UPBIT.KRW-BTC
-0.028426396,0.028426396,2020-03-28T09:00:00+09:00,2020-03-28T00:00:00+00:00,7883000,7880000,7702.102337,7656000,7403000,1.59E+12,7885000,FALL,224000,58835916140,-224000,CRIX.UPBIT.KRW-BTC
-0.047388781,0.047388781,2020-03-27T09:00:00+09:00,2020-03-27T00:00:00+00:00,8281000,8272000,6749.553055,7880000,7820000,1.59E+12,8365000,FALL,392000,55144155849,-392000,CRIX.UPBIT.KRW-BTC
0.000120904,0.000120904,2020-03-26T09:00:00+09:00,2020-03-26T00:00:00+00:00,8276000,8271000,6160.81327,8272000,8091000,1.59E+12,8344000,RISE,1000,50572458752,1000,CRIX.UPBIT.KRW-BTC
-0.011473647,0.011473647,2020-03-25T09:00:00+09:00,2020-03-25T00:00:00+00:00,8362000,8367000,12629.11801,8271000,8080000,1.59E+12,8538000,FALL,96000,1.04E+11,-96000,CRIX.UPBIT.KRW-BTC
0.039766373,0.039766373,2020-03-24T09:00:00+09:00,2020-03-24T00:00:00+00:00,8047000,8047000,15158.03959,8367000,7892000,1.59E+12,8412000,RISE,320000,1.24E+11,320000,CRIX.UPBIT.KRW-BTC
